id,tract_fips,description,dominant_race,income,income_bucket,pct_white,pct_black,pct_hispanic,pct_asian,vacancy_rate,amenity_bucket,city,description_version,centroid_lat,centroid_lon
488,17031820700,"Neighborhood 17031820700 is an urban neighborhood. The population is approximately 7,031 residents. Approximately 71.2% of residents identify as Hispanic. The median household income is $67,067. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,67067,middle,41.20324278196559,0.1706727350305788,71.18475323567061,1.208931873133267,0.1017649267743146,commercial_mixed,Chicago,real_data_v1,41.81829916339186,-87.77301151048177
489,17031520500,"Neighborhood 17031520500 is an urban neighborhood. The population is approximately 5,171 residents. Approximately 80.5% of residents identify as Hispanic. The median household income is $87,381. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,87381,upper_middle,48.849352156256046,0.5801585766776253,80.50667182363179,0.9089151034616128,0.0238863783085861,commercial_mixed,Chicago,real_data_v1,41.693116013225215,-87.53087177565774
490,17031811401,"Neighborhood 17031811401 is an urban neighborhood. The population is approximately 4,849 residents. The largest racial group is Hispanic at 57.4%, with a notable White population at 39.6%. The median household income is $85,577. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,85577,upper_middle,39.554547329346256,2.124149309135904,57.43452258197566,5.650649618478036,0.1095717884130982,commercial_mixed,Chicago,real_data_v1,41.93357610259338,-87.87070541849033
491,17031140601,"Neighborhood 17031140601 is an urban neighborhood. The population is approximately 2,762 residents. The largest racial group is Hispanic at 43.3%, with a notable White population at 38.5%. The median household income is $87,045. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,87045,upper_middle,38.45039826212889,10.644460535843592,43.30195510499638,16.292541636495294,0.0770949720670391,commercial_mixed,Chicago,real_data_v1,41.96464719222939,-87.72589086837726
492,17031814500,"Neighborhood 17031814500 is an urban neighborhood. The population is approximately 5,862 residents. Approximately 81.7% of residents identify as Hispanic. The median household income is $90,564. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,90564,upper_middle,30.05800068236097,3.497099965881952,81.72978505629477,0.989423404981235,0.0416666666666666,commercial_mixed,Chicago,real_data_v1,41.83020772112916,-87.77454684305683
493,17031831700,"Neighborhood 17031831700 is an urban neighborhood. The population is approximately 2,224 residents. The largest racial group is White at 57.1%, with a notable Hispanic population at 46.0%. The median household income is $44,653. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,44653,low,57.14928057553957,2.7428057553956835,46.043165467625904,6.115107913669065,0.0451807228915662,commercial_mixed,Chicago,real_data_v1,41.95265398086107,-87.74525462607386
494,17031824400,"Neighborhood 17031824400 is an urban neighborhood. The population is approximately 1,855 residents. Approximately 64.0% of residents identify as White. The median household income is $43,750. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,43750,low,64.04312668463612,21.88679245283019,15.04043126684636,1.509433962264151,0.1457036114570361,commercial_mixed,Chicago,real_data_v1,41.63996038590129,-87.72620964481006
495,17031020802,"Neighborhood 17031020802 is an urban neighborhood. The population is approximately 8,715 residents. The neighborhood is racially diverse with no single majority group — White (34.6%), Asian (32.2%), Hispanic (25.4%). The median household income is $62,212. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,62212,lower_middle,34.584050487664946,6.678141135972461,25.42742398164085,32.243258749282845,0.1027368421052631,community_rich,Chicago,real_data_v1,41.994059242509536,-87.69463059959031
496,17031760803,"Neighborhood 17031760803 is an urban neighborhood. The population is approximately 6,862 residents. Approximately 72.6% of residents identify as White. The median household income is $63,155. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,63155,lower_middle,72.61731273681143,10.725735937044591,15.403672398717577,3.701544739143107,0.0291970802919708,commercial_mixed,Chicago,real_data_v1,41.97534084898445,-87.84413572443702
497,17031030300,"Neighborhood 17031030300 is an urban neighborhood. The population is approximately 3,642 residents. The neighborhood is racially diverse with no single majority group — White (33.8%), Hispanic (29.0%), Black (20.5%). The median household income is $64,662. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,64662,lower_middle,33.80010982976386,20.455793520043933,29.04997254255904,16.090060406370128,0.0138980807412309,community_rich,Chicago,real_data_v1,41.994387546773,-87.6725347948691
498,17031010400,"Neighborhood 17031010400 is an urban neighborhood. The population is approximately 4,473 residents. Approximately 80.0% of residents identify as White. The median household income is $48,630. The housing stock includes many vacant or abandoned properties. The area has many parks, schools, groceries, and local dining options.",white,48630,lower_middle,79.99105745584619,7.914151576123407,8.450704225352112,4.761904761904762,0.1414267834793492,community_rich,Chicago,real_data_v1,42.00544005381301,-87.65716651278979
499,17031808100,"Neighborhood 17031808100 is an urban neighborhood. The population is approximately 3,837 residents. Approximately 81.4% of residents identify as White. The median household income is $56,131. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,56131,lower_middle,81.39171227521501,4.873599166015116,4.691164972634871,8.626531144123014,0.0531632110579479,commercial_mixed,Chicago,real_data_v1,42.01130321962074,-87.790001306958
500,17031810701,"Neighborhood 17031810701 is an urban neighborhood. The population is approximately 4,579 residents. Approximately 70.7% of residents identify as White. The median household income is $52,331. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,52331,lower_middle,70.71412972264687,0.0,37.606464293513866,3.930989298973575,0.064516129032258,commercial_mixed,Chicago,real_data_v1,41.93091166438021,-87.81147494910174
501,17031823400,"Neighborhood 17031823400 is an urban neighborhood. The population is approximately 4,646 residents. The largest racial group is White at 46.2%, with a notable Hispanic population at 45.6%. The median household income is $62,517. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,62517,lower_middle,46.23331898407232,25.78562204046492,45.58760223848472,1.4636246233318984,0.0498727735368956,community_rich,Chicago,real_data_v1,41.66517091832724,-87.69650513737865
502,17031816100,"Neighborhood 17031816100 is an urban neighborhood. The population is approximately 5,968 residents. The largest racial group is White at 54.0%, with a notable Black population at 27.1%. The median household income is $63,315. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,63315,lower_middle,54.00469168900804,27.12801608579089,12.466487935656836,4.892761394101877,0.1031719532554257,commercial_mixed,Chicago,real_data_v1,41.86156006715462,-87.81839460494339
503,17031811600,"Neighborhood 17031811600 is an urban neighborhood. The population is approximately 5,827 residents. Approximately 67.5% of residents identify as White. The median household income is $61,162. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,61162,lower_middle,67.49613866483611,1.5445340655568902,23.957439505749097,8.59790629826669,0.0184312044577796,community_rich,Chicago,real_data_v1,41.95118813476731,-87.8722009317828
504,17031221500,"Neighborhood 17031221500 is an urban neighborhood. The population is approximately 2,767 residents. Approximately 68.6% of residents identify as White. The median household income is $62,500. The housing stock includes many vacant or abandoned properties. The area has many parks, schools, groceries, and local dining options.",white,62500,lower_middle,68.59414528370075,13.15504156125768,34.513913986266715,0.2891217925551138,0.1774785801713586,community_rich,Chicago,real_data_v1,41.92164688912464,-87.6899513466696
505,17031824124,"Neighborhood 17031824124 is an urban neighborhood. The population is approximately 2,909 residents. The largest racial group is White at 56.2%, with a notable Black population at 21.8%. The median household income is $65,250. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,65250,lower_middle,56.23925747679615,21.760055001718804,10.75971124097628,7.081471295977999,0.089693154996066,commercial_mixed,Chicago,real_data_v1,41.59550598921466,-87.84445895572313
506,17031829600,"Neighborhood 17031829600 is an urban neighborhood. The population is approximately 3,016 residents. Approximately 62.9% of residents identify as White. The median household income is $60,878. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,60878,lower_middle,62.93103448275862,17.27453580901857,24.70159151193634,1.0610079575596816,0.0408,commercial_mixed,Chicago,real_data_v1,41.47342890687851,-87.63304295003466
507,17031823001,"Neighborhood 17031823001 is an urban neighborhood. The population is approximately 7,263 residents. The largest racial group is White at 55.1%, with a notable Hispanic population at 20.3%. The median household income is $66,059. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,66059,middle,55.087429436871815,11.124879526366517,20.30841250172105,4.309513974941484,0.0486931614751163,commercial_mixed,Chicago,real_data_v1,41.70696484825936,-87.78418737485384
508,17031220702,"Neighborhood 17031220702 is an urban neighborhood. The population is approximately 3,959 residents. The largest racial group is White at 56.8%, with a notable Hispanic population at 51.3%. The median household income is $79,969. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,79969,middle,56.80727456428391,4.420308158625915,51.25031573629705,3.510987623137156,0.0323529411764705,commercial_mixed,Chicago,real_data_v1,41.92936868950476,-87.72423130646912
509,17031823702,"Neighborhood 17031823702 is an urban neighborhood. The population is approximately 5,805 residents. Approximately 78.8% of residents identify as White. The median household income is $79,981. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,79981,middle,78.75968992248062,12.454780361757106,10.594315245478036,1.636520241171404,0.1123163051084674,community_rich,Chicago,real_data_v1,41.71099815647717,-87.8320931326229
510,17031824115,"Neighborhood 17031824115 is an urban neighborhood. The population is approximately 4,064 residents. Approximately 88.4% of residents identify as White. The median household income is $70,179. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,70179,middle,88.36122047244095,2.066929133858268,8.316929133858268,5.610236220472441,0.0494807574832009,commercial_mixed,Chicago,real_data_v1,41.62392379213044,-87.84324759921782
511,17031815900,"Neighborhood 17031815900 is an urban neighborhood. The population is approximately 4,756 residents. The largest racial group is White at 51.2%, with a notable Black population at 28.6%. The median household income is $71,587. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,71587,middle,51.17746005046258,28.574432296047096,7.884777123633305,10.954583683767872,0.0952833175055397,commercial_mixed,Chicago,real_data_v1,41.88323733152531,-87.80972472432869
512,17031110400,"Neighborhood 17031110400 is an urban neighborhood. The population is approximately 4,501 residents. Approximately 66.1% of residents identify as White. The median household income is $81,250. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,81250,middle,66.14085758720285,1.2886025327704953,24.083536991779606,9.820039991113086,0.0802675585284281,commercial_mixed,Chicago,real_data_v1,41.97295366781566,-87.77261142840985
513,17031808302,"Neighborhood 17031808302 is an urban neighborhood. The population is approximately 4,707 residents. The largest racial group is White at 51.2%, with a notable Asian population at 40.2%. The median household income is $74,539. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,74539,middle,51.17909496494583,2.060760569364776,4.248990864669641,40.174208625451456,0.0487166055526453,commercial_mixed,Chicago,real_data_v1,42.0322816147759,-87.7667893977647
514,17031809500,"Neighborhood 17031809500 is an urban neighborhood. The population is approximately 4,183 residents. Approximately 66.4% of residents identify as White. The median household income is $74,538. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,74538,middle,66.36385369352139,7.626105665790103,5.474539803968444,18.64690413578771,0.0705412599822537,commercial_mixed,Chicago,real_data_v1,42.04645553618981,-87.68772809114459
515,17031808301,"Neighborhood 17031808301 is an urban neighborhood. The population is approximately 6,276 residents. The largest racial group is White at 55.1%, with a notable Asian population at 37.1%. The median household income is $77,500. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,77500,middle,55.1465901848311,1.0038240917782026,6.564690885914596,37.09369024856596,0.0716820440028389,commercial_mixed,Chicago,real_data_v1,42.03334090692745,-87.78514129903856
516,17031824116,"Neighborhood 17031824116 is an urban neighborhood. The population is approximately 5,365 residents. Approximately 83.7% of residents identify as White. The median household income is $74,060. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,74060,middle,83.70922646784716,5.908667287977633,21.919850885368128,4.398881640260951,0.0515759312320916,community_rich,Chicago,real_data_v1,41.6266133590794,-87.86830365896272
517,17031061800,"Neighborhood 17031061800 is an urban neighborhood. The population is approximately 1,204 residents. Approximately 76.7% of residents identify as White. The median household income is $69,250. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,69250,middle,76.74418604651163,2.3255813953488373,12.458471760797345,12.70764119601329,0.0516129032258064,community_rich,Chicago,real_data_v1,41.94649014196902,-87.64711464642785
518,17031770602,"Neighborhood 17031770602 is an urban neighborhood. The population is approximately 4,586 residents. Approximately 72.3% of residents identify as White. The median household income is $80,568. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,80568,middle,72.28521587440035,1.0902747492368077,45.59529001308329,7.3048408198866115,0.0217797137523335,community_rich,Chicago,real_data_v1,42.01239430331476,-87.90448915781971
519,17031032100,"Neighborhood 17031032100 is an urban neighborhood. The population is approximately 7,279 residents. Approximately 63.5% of residents identify as White. The median household income is $69,313. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,69313,middle,63.45651875257591,12.803956587443327,19.068553372716032,12.639098777304577,0.0836419080810281,commercial_mixed,Chicago,real_data_v1,41.95815388295838,-87.65301789121118
520,17031804305,"Neighborhood 17031804305 is an urban neighborhood. The population is approximately 7,790 residents. The largest racial group is White at 46.3%, with a notable Hispanic population at 44.9%. The median household income is $81,277. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,81277,middle,46.32862644415918,5.378690629011553,44.852374839537866,8.485237483953787,0.0209310718152291,community_rich,Chicago,real_data_v1,42.033664368103366,-88.16258626264968
521,17031081100,"Neighborhood 17031081100 is an urban neighborhood. The population is approximately 4,455 residents. Approximately 75.9% of residents identify as White. The median household income is $82,039. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,82039,middle,75.89225589225589,8.911335578002245,3.613916947250281,7.272727272727272,0.0648581228562519,community_rich,Chicago,real_data_v1,41.90022117745829,-87.62910486945233
522,17031110502,"Neighborhood 17031110502 is an urban neighborhood. The population is approximately 3,533 residents. Approximately 63.2% of residents identify as White. The median household income is $71,440. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,71440,middle,63.175771299179175,3.453155958109256,21.28502688932918,13.416360033965468,0.0502759043531575,community_rich,Chicago,real_data_v1,41.970286504129085,-87.75985231944274
523,17031822900,"Neighborhood 17031822900 is an urban neighborhood. The population is approximately 2,084 residents. Approximately 71.9% of residents identify as White. The median household income is $72,540. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,72540,middle,71.8809980806142,10.412667946257198,22.07293666026872,0.6717850287907869,0.0655367231638418,community_rich,Chicago,real_data_v1,41.727693737429874,-87.79476972346616
524,17031812600,"Neighborhood 17031812600 is an urban neighborhood. The population is approximately 3,588 residents. The largest racial group is White at 49.9%, with a notable Black population at 32.9%. The median household income is $72,269. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,72269,middle,49.88851727982163,32.94314381270903,7.413600891861762,8.444816053511705,0.0447461035696329,commercial_mixed,Chicago,real_data_v1,41.883548763275655,-87.77966606616499
525,17031839700,"Neighborhood 17031839700 is an urban neighborhood. The population is approximately 4,753 residents. The largest racial group is White at 47.6%, with a notable Hispanic population at 32.8%. The median household income is $83,498. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,83498,middle,47.56995581737849,3.576688407321692,32.84241531664212,25.14201556911425,0.0397416790859413,commercial_mixed,Chicago,real_data_v1,41.83309528110362,-87.65218173990887
526,17031803014,"Neighborhood 17031803014 is an urban neighborhood. The population is approximately 3,329 residents. Approximately 74.1% of residents identify as White. The median household income is $76,045. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,76045,middle,74.10633823971162,2.192850705917693,22.769600480624813,5.767497747071192,0.0699029126213592,commercial_mixed,Chicago,real_data_v1,42.117020717780605,-87.93191084583017
527,17031820901,"Neighborhood 17031820901 is an urban neighborhood. The population is approximately 5,010 residents. Approximately 65.5% of residents identify as White. The median household income is $73,603. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,73603,middle,65.52894211576846,0.9181636726546906,51.576846307385225,0.5988023952095809,0.0959488272921108,community_rich,Chicago,real_data_v1,41.76289811965864,-87.77452187889969
528,17031060900,"Neighborhood 17031060900 is an urban neighborhood. The population is approximately 6,943 residents. Approximately 80.6% of residents identify as White. The median household income is $83,601. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,83601,middle,80.58476163041912,2.045225406884632,9.419559268327813,7.792020740313984,0.0709164890525092,community_rich,Chicago,real_data_v1,41.9506903738558,-87.64047124084989
529,17031031400,"Neighborhood 17031031400 is an urban neighborhood. The population is approximately 4,685 residents. Approximately 78.1% of residents identify as White. The median household income is $82,526. The housing stock includes many vacant or abandoned properties. The area has many parks, schools, groceries, and local dining options.",white,82526,middle,78.07897545357524,4.695837780149413,7.406616862326574,10.458911419423693,0.1563268652637332,community_rich,Chicago,real_data_v1,41.9625703318427,-87.6405208673502
530,17031020801,"Neighborhood 17031020801 is an urban neighborhood. The population is approximately 5,990 residents. The largest racial group is White at 45.1%, with a notable Hispanic population at 32.3%. The median household income is $71,953. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,71953,middle,45.09181969949916,12.85475792988314,32.27045075125209,14.641068447412351,0.0717029449423815,community_rich,Chicago,real_data_v1,41.986808170771305,-87.69441487499974
531,17031824507,"Neighborhood 17031824507 is an urban neighborhood. The population is approximately 3,650 residents. Approximately 84.0% of residents identify as White. The median household income is $88,889. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,88889,upper_middle,84.02739726027397,3.8356164383561646,11.78082191780822,4.136986301369864,0.0569375345494748,commercial_mixed,Chicago,real_data_v1,41.59529302564913,-87.77483337179932
532,17031841000,"Neighborhood 17031841000 is an urban neighborhood. The population is approximately 1,148 residents. The neighborhood is racially diverse with no single majority group — White (35.5%), Black (34.7%), Asian (28.0%). The median household income is $103,750. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,103750,upper_middle,35.45296167247386,34.66898954703833,6.010452961672474,27.9616724738676,0.0263543191800878,community_rich,Chicago,real_data_v1,41.84844462692381,-87.6173933078271
533,17031805302,"Neighborhood 17031805302 is an urban neighborhood. The population is approximately 3,896 residents. Approximately 62.3% of residents identify as White. The median household income is $103,498. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,103498,upper_middle,62.32032854209446,0.5646817248459959,6.647843942505134,29.56878850102669,0.0373765867418899,community_rich,Chicago,real_data_v1,42.04976500083004,-87.81344251873185
534,17031821700,"Neighborhood 17031821700 is an urban neighborhood. The population is approximately 4,800 residents. Approximately 77.0% of residents identify as White. The median household income is $96,607. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,96607,upper_middle,76.97916666666667,13.4375,13.145833333333334,3.166666666666667,0.0419354838709677,community_rich,Chicago,real_data_v1,41.721174498173625,-87.71535475609895
535,17031050600,"Neighborhood 17031050600 is an urban neighborhood. The population is approximately 2,232 residents. Approximately 87.7% of residents identify as White. The median household income is $109,188. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,109188,upper_middle,87.67921146953405,0.7168458781362007,7.302867383512544,4.032258064516129,0.0069025021570319,community_rich,Chicago,real_data_v1,41.95054775751128,-87.67618236992418
536,17031803615,"Neighborhood 17031803615 is an urban neighborhood. The population is approximately 2,357 residents. The largest racial group is White at 54.4%, with a notable Asian population at 22.4%. The median household income is $89,960. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,89960,upper_middle,54.39117522274077,5.006364022061943,7.297411964361476,22.358930844293592,0.0353260869565217,commercial_mixed,Chicago,real_data_v1,42.13169401581055,-88.07845183402453
537,17031822500,"Neighborhood 17031822500 is an urban neighborhood. The population is approximately 4,295 residents. Approximately 77.3% of residents identify as White. The median household income is $89,177. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,89177,upper_middle,77.29918509895228,4.842840512223516,22.910360884749707,1.0244470314318976,0.0,community_rich,Chicago,real_data_v1,41.71787392555044,-87.75828304905086
538,17031241100,"Neighborhood 17031241100 is an urban neighborhood. The population is approximately 3,650 residents. Approximately 66.9% of residents identify as White. The median household income is $92,927. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,92927,upper_middle,66.87671232876711,8.21917808219178,29.232876712328764,3.8356164383561646,0.1192241871078151,community_rich,Chicago,real_data_v1,41.90664031263667,-87.689580099312
539,17031825304,"Neighborhood 17031825304 is an urban neighborhood. The population is approximately 4,192 residents. Approximately 86.8% of residents identify as White. The median household income is $92,039. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,92039,upper_middle,86.80820610687023,0.3101145038167939,14.002862595419844,3.1488549618320607,0.0,commercial_mixed,Chicago,real_data_v1,41.573608599047326,-87.80398649975018
540,17031805401,"Neighborhood 17031805401 is an urban neighborhood. The population is approximately 4,618 residents. Approximately 70.9% of residents identify as White. The median household income is $109,500. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,109500,upper_middle,70.9181463837159,2.05716760502382,17.47509744478129,15.136422693806844,0.0333940497874924,community_rich,Chicago,real_data_v1,42.03307681322183,-87.8259769026255
541,17031812301,"Neighborhood 17031812301 is an urban neighborhood. The population is approximately 5,184 residents. The largest racial group is White at 59.3%, with a notable Hispanic population at 13.1%. The median household income is $87,476. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,87476,upper_middle,59.29783950617284,11.709104938271606,13.117283950617283,11.16898148148148,0.0762266355140186,community_rich,Chicago,real_data_v1,41.889147628929685,-87.79845889075361
542,17031080100,"Neighborhood 17031080100 is an urban neighborhood. The population is approximately 6,607 residents. Approximately 88.1% of residents identify as White. The median household income is $114,681. The housing stock includes many vacant or abandoned properties. The area has many parks, schools, groceries, and local dining options.",white,114681,upper_middle,88.13379748751325,0.7113667322536704,4.116845769638262,6.432571515059784,0.1495251565972923,community_rich,Chicago,real_data_v1,41.90754878612245,-87.62678998462535
543,17031824003,"Neighborhood 17031824003 is an urban neighborhood. The population is approximately 5,995 residents. Approximately 90.5% of residents identify as White. The median household income is $111,438. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,111438,upper_middle,90.45871559633028,0.250208507089241,11.442869057547956,0.567139282735613,0.01434034416826,community_rich,Chicago,real_data_v1,41.66359747364727,-87.98573071339602
544,17031040300,"Neighborhood 17031040300 is an urban neighborhood. The population is approximately 3,063 residents. The largest racial group is White at 48.5%, with a notable Asian population at 25.9%. The median household income is $86,979. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,86979,upper_middle,48.4818805093046,4.538034606594842,24.55109369898792,25.857002938295786,0.0,community_rich,Chicago,real_data_v1,41.97680136808408,-87.7019748520212
545,17031221100,"Neighborhood 17031221100 is an urban neighborhood. The population is approximately 4,542 residents. Approximately 65.2% of residents identify as White. The median household income is $87,478. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,87478,upper_middle,65.23557904007046,7.419638925583444,38.37516512549538,3.588727432848965,0.103713768115942,community_rich,Chicago,real_data_v1,41.92102054216188,-87.71036087537797
546,17031820606,"Neighborhood 17031820606 is an urban neighborhood. The population is approximately 3,975 residents. Approximately 79.5% of residents identify as White. The median household income is $96,304. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,96304,upper_middle,79.49685534591195,3.018867924528302,16.754716981132077,1.8867924528301887,0.0486187845303867,community_rich,Chicago,real_data_v1,41.73774888783822,-87.85429407582662
547,17031819300,"Neighborhood 17031819300 is an urban neighborhood. The population is approximately 2,700 residents. Approximately 77.9% of residents identify as White. The median household income is $89,276. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,89276,upper_middle,77.88888888888889,2.5185185185185186,23.185185185185187,1.925925925925926,0.0927209705372617,commercial_mixed,Chicago,real_data_v1,41.81744717537789,-87.85011979119999
548,17031061200,"Neighborhood 17031061200 is an urban neighborhood. The population is approximately 2,052 residents. Approximately 85.3% of residents identify as White. The median household income is $109,479. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,109479,upper_middle,85.33138401559455,3.606237816764133,12.719298245614036,3.3625730994152043,0.0919540229885057,community_rich,Chicago,real_data_v1,41.949059917612864,-87.66164269452238
549,17031809401,"Neighborhood 17031809401 is an urban neighborhood. The population is approximately 2,879 residents. Approximately 74.3% of residents identify as White. The median household income is $105,231. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,105231,upper_middle,74.2966307745745,2.987148315387288,12.573810350816256,8.996179228898923,0.0873388042203986,commercial_mixed,Chicago,real_data_v1,42.04336678814882,-87.6689067126727
550,17031220500,"Neighborhood 17031220500 is an urban neighborhood. The population is approximately 2,810 residents. Approximately 67.8% of residents identify as White. The median household income is $94,867. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,94867,upper_middle,67.75800711743773,5.088967971530249,25.90747330960854,3.879003558718861,0.0833333333333333,community_rich,Chicago,real_data_v1,41.92833439398387,-87.70498770610581
551,17031823604,"Neighborhood 17031823604 is an urban neighborhood. The population is approximately 3,281 residents. Approximately 92.6% of residents identify as White. The median household income is $113,073. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,113073,upper_middle,92.62419993904297,0.4876562023773239,12.40475464797318,1.7982322462663822,0.040551500405515,community_rich,Chicago,real_data_v1,41.65785603262035,-87.7884288128822
552,17031806103,"Neighborhood 17031806103 is an urban neighborhood. The population is approximately 5,296 residents. Approximately 64.3% of residents identify as White. The median household income is $99,701. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,99701,upper_middle,64.33157099697885,1.472809667673716,20.88368580060423,14.614803625377643,0.0162962962962962,community_rich,Chicago,real_data_v1,42.05883351265514,-87.91181353994209
553,17031320600,"Neighborhood 17031320600 is an urban neighborhood. The population is approximately 6,116 residents. Approximately 60.4% of residents identify as White. The median household income is $108,320. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,108320,upper_middle,60.431654676258994,10.300850228907784,14.241334205362982,18.60693263570961,0.1094588005850804,commercial_mixed,Chicago,real_data_v1,41.87113865016109,-87.61688095273321
554,17031063303,"Neighborhood 17031063303 is an urban neighborhood. The population is approximately 1,198 residents. Approximately 78.5% of residents identify as White. The median household income is $102,500. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,102500,upper_middle,78.54757929883138,1.0851419031719534,2.003338898163606,17.6126878130217,0.1689059500959693,commercial_mixed,Chicago,real_data_v1,41.93473115457627,-87.63466130938232
555,17031803010,"Neighborhood 17031803010 is an urban neighborhood. The population is approximately 4,686 residents. Approximately 69.5% of residents identify as White. The median household income is $114,347. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,114347,upper_middle,69.46222791293214,2.3474178403755865,24.30644472897994,14.404609475032007,0.0,community_rich,Chicago,real_data_v1,42.15036798920181,-87.98156505467836
556,17031806802,"Neighborhood 17031806802 is an urban neighborhood. The population is approximately 3,293 residents. The largest racial group is White at 53.3%, with a notable Hispanic population at 27.7%. The median household income is $109,125. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,109125,upper_middle,53.29486790160948,10.173094442757364,27.66474339508047,17.97752808988764,0.0708191126279863,community_rich,Chicago,real_data_v1,42.04437743670691,-87.73976960594518
557,17031815300,"Neighborhood 17031815300 is an urban neighborhood. The population is approximately 3,538 residents. The largest racial group is White at 56.9%, with a notable Hispanic population at 53.8%. The median household income is $95,781. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,95781,upper_middle,56.92481628038439,2.798191068400226,53.7591859807801,2.402487280949689,0.0763411279229711,commercial_mixed,Chicago,real_data_v1,41.83937643538006,-87.79535260246516
558,17031060200,"Neighborhood 17031060200 is an urban neighborhood. The population is approximately 2,147 residents. Approximately 76.4% of residents identify as White. The median household income is $89,167. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,89167,upper_middle,76.43223102002794,4.797391709361901,17.37307871448533,1.537028411737308,0.0363482671174978,commercial_mixed,Chicago,real_data_v1,41.957903695846,-87.6715174679772
