tract_fips,error
39035173105,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035177609,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035189109,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035160400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035138110,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
39035107000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035130106,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035186103,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035141601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035186107,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035192300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035141500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035176100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035123601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035175201,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035153104,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035185104,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035186104,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035152101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035194100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035174203,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035195800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035184103,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035189108,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035135105,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
39035135106,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
39035183300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014146,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014152,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014138,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014154,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014128,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113010903,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011401,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014143,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113020800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017819,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007815,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018130,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113021100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007834,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017705,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016529,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016526,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014140,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016616,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016620,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016623,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016617,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016100,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113018508,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011103,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014407,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007832,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013615,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113005700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012211,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113005901,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011901,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113015202,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113004800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012102,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009303,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014405,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006001,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012301,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016204,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113015303,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018148,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011604,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113015206,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113014704,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113006800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017007,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017204,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016518,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001204,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113005600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010805,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006502,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013901,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016532,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113015002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017816,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010807,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019044,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013728,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006401,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016517,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014501,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009104,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016527,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017817,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013107,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019029,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013622,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013629,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018129,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007827,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007835,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009604,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113000611,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113013628,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113001400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016414,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014318,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018150,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016522,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007915,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007102,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001801,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017706,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001302,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007823,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113013805,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013804,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013807,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000609,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018156,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001802,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019041,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018158,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013606,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018151,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113002100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001703,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013806,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113007902,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019024,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014157,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013727,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113018134,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007812,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014120,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007702,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014207,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013101,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113013013,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113008000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017310,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001101,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113013300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012802,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019301,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014123,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001602,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007302,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000606,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009402,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019051,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018149,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013608,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014209,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019031,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001102,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009609,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018144,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163552000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016525,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113018132,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163531400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163502600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163505600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163518000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163541800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163547200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163534400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163544300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163540400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163542200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163507500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163516900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163543500,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163570400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163514200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163541000,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163524700,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163517500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163536200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163502700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163526500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163547000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163531100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163515300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163517300,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163536400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163538300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163521500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163521800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163522400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163506800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163570800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163504200,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163505400,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163530100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163534300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163545200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163500800,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163519200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163538700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163531600,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163545100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163544200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163531502,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163505700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163501700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163506400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163535200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163507200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163554500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163530500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163537600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163567000,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163542500,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163543100,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163555500,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163555300,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163503200,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163543400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163516400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163501400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163506600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163585600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163554800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163551600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163539100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163539500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163520800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163516500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163501800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163554400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163540600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163523100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163524200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163526300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163525800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163526400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163582000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163565302,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163523300,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163579700,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163521100,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163526000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163577900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163574000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163568000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163571600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163526200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163568500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163552801,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163585500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163517000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163580600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163567800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163564900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163584300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163562500,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163572700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163566900,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163552200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163583500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163579800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163571800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163594000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163580100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163571500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163588101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163572900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163576100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163564000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163569400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163572500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163569200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163558301,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163584100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163552300,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163574900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163569500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163579900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163591900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163559000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163554600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163577600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163593200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163595201,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163581900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163581101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163569700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163573701,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163558700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163565700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163561700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163583800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163556500,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163574301,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163567201,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163576200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163572000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163572400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163591800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163564100,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163582100,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163563800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163588001,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163591700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163558400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163556700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163565600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163559100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163574203,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163558500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163557400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163557901,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
26163594500,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163574600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163592000,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
26163556900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163576400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163564502,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163596100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163550600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163556800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163564401,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163563500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163557700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163550800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163563600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163562700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201314401,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163560100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163551100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
26163556600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201312200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201210900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201314402,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48201313700,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48201350101,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48201313801,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201230300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201550102,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201313500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201211302,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48201314301,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
